Tanggal,Price
2018-04-08,0.03694288807134764
2018-04-09,0.034527189724633714
2018-04-10,0.03523557431624855
2018-04-11,0.03627823092365966
2018-04-12,0.04565047973864593
2018-04-13,0.04526956511599434
2018-04-14,0.04640647865809221
2018-04-15,0.049896900404430275
2018-04-16,0.04704392761844793
2018-04-17,0.04547556996293857
2018-04-18,0.04809727315659672
2018-04-19,0.0491894875337916
2018-04-20,0.054788543798379566
2018-04-21,0.05533367926600086
2018-04-22,0.054202596049759896
2018-04-23,0.05562228039591799
2018-04-24,0.06235144815577076
2018-04-25,0.05484781877792484
2018-04-26,0.05886977189821806
2018-04-27,0.055506645599755905
2018-04-28,0.05950527741662148
2018-04-29,0.0601145464686688
2018-04-30,0.05846262080921037
2018-05-01,0.056808751707799615
2018-05-02,0.05844415811066349
2018-05-03,0.06336592485487348
2018-05-04,0.062966547533675
2018-05-05,0.06437457122811928
2018-05-06,0.06245930918412364
2018-05-07,0.06027488042973389
2018-05-08,0.05798939269382432
2018-05-09,0.05918169433156287
2018-05-10,0.056330664987532836
2018-05-11,0.05033125968077022
2018-05-12,0.05082878082056007
2018-05-13,0.053102607904755794
2018-05-14,0.05291409403538232
2018-05-15,0.050998831991386676
2018-05-16,0.04971032997700908
2018-05-17,0.04697590715011729
2018-05-18,0.04875124137354704
2018-05-19,0.04874541104769013
2018-05-20,0.051504126898985716
2018-05-21,0.05028267363196262
2018-05-22,0.046422026193710636
2018-05-23,0.04162463973444809
2018-05-24,0.04240784684122663
2018-05-25,0.04128842427669949
2018-05-26,0.04015734106045854
2018-05-27,0.04020981399317075
2018-05-28,0.03780577629817064
2018-05-29,0.04119125217908429
2018-05-30,0.04053436879920552
2018-05-31,0.04153038279976136
2018-06-01,0.04180440811503622
2018-06-02,0.04292966100542027
2018-06-03,0.04373327425269799
2018-06-04,0.04154690205635593
2018-06-05,0.04278293113802131
2018-06-06,0.04306958882598616
2018-06-07,0.0434271821452101
2018-06-08,0.04269158936626302
2018-06-09,0.04165864996861342
2018-06-10,0.03446111269825537
2018-06-11,0.03553777953983181
2018-06-12,0.03235344990098163
2018-06-13,0.029963988020623812
2018-06-14,0.03321730984878078
2018-06-15,0.030916274577252795
2018-06-16,0.03184426810947798
2018-06-17,0.03140213506532881
2018-06-18,0.0339237509984433
2018-06-19,0.034240532036668866
2018-06-20,0.03436685576356863
2018-06-21,0.034003432118487775
2018-06-22,0.027470551995817716
2018-06-23,0.028554992605203375
2018-06-24,0.02843158404123207
2018-06-25,0.029422739436907132
2018-06-26,0.027727086333521854
2018-06-27,0.028434499204160517
2018-06-28,0.025797248474883933
2018-06-29,0.02900198425423331
2018-06-30,0.030805498385971457
2018-07-01,0.030493575952626667
2018-07-02,0.03294911485936283
2018-07-03,0.03191909062464168
2018-07-04,0.03274408173339474
2018-07-05,0.03223975854677184
2018-07-06,0.03293162388179209
2018-07-07,0.03436782748454478
2018-07-08,0.0338751649496357
2018-07-09,0.033411654044011196
2018-07-10,0.029914430250840056
2018-07-11,0.03071026973030857
2018-07-12,0.02936443617833801
2018-07-13,0.029166205099202994
2018-07-14,0.029405248459336397
2018-07-15,0.03045567883455673
2018-07-16,0.03402189481703466
2018-07-17,0.03977545471683079
2018-07-18,0.04037403483814045
2018-07-19,0.04128648083474719
2018-07-20,0.03994453416668124
2018-07-21,0.04061793680315459
2018-07-22,0.040652918758296075
2018-07-23,0.043672055831200415
2018-07-24,0.050318627308080247
2018-07-25,0.04805160227071757
2018-07-26,0.04575153872016574
2018-07-27,0.0481847280444504
2018-07-28,0.04863852174031341
2018-07-29,0.048458753359725285
2018-07-30,0.04808464078390676
2018-07-31,0.04373424597367413
2018-08-01,0.04253902917300714
2018-08-02,0.04185105072189152
2018-08-03,0.04071802406369826
2018-08-04,0.036785469273211024
2018-08-05,0.03690984955815847
2018-08-06,0.036098462543071544
2018-08-07,0.03397330876822706
2018-08-08,0.02968510410046818
2018-08-09,0.03216493603160814
2018-08-10,0.028409234458780575
2018-08-11,0.02917980919286913
2018-08-12,0.02997079006745687
2018-08-13,0.029410107064217157
2018-08-14,0.028777516708742186
2018-08-15,0.029425654599835586
2018-08-16,0.029909571645959296
2018-08-17,0.032581804330377356
2018-08-18,0.030613097632693362
2018-08-19,0.03160813991227303
2018-08-20,0.02953448734916462
2018-08-21,0.031614941959106094
2018-08-22,0.03042361204234372
2018-08-23,0.03199391313980539
2018-08-24,0.03354089293383941
2018-08-25,0.03406950914486612
2018-08-26,0.033854758809136506
2018-08-27,0.03565147089404161
2018-08-28,0.037371417021830694
2018-08-29,0.036929283977681526
2018-08-30,0.0365852947521237
2018-08-31,0.03697495486356066
2018-09-01,0.038488896144405524
2018-09-02,0.039502401122532074
2018-09-03,0.03921379999261493
2018-09-04,0.04031475985859517
2018-09-05,0.03379742727154354
2018-09-06,0.031923949229522436
2018-09-07,0.030727760707879297
2018-09-08,0.028720185171149222
2018-09-09,0.029246857940223615
2018-09-10,0.030048527745549038
2018-09-11,0.029785191361011834
2018-09-12,0.030213720311494878
2018-09-13,0.03162174400593916
2018-09-14,0.03162951777374838
2018-09-15,0.031972535278330036
2018-09-16,0.031789851734813454
2018-09-17,0.029377068551027986
2018-09-18,0.030252589150540958
2018-09-19,0.030722902102998537
2018-09-20,0.031682962427436734
2018-09-21,0.0343794881362586
2018-09-22,0.034018979654106205
2018-09-23,0.03377119080518744
2018-09-24,0.03260512563380501
2018-09-25,0.0312544334769537
2018-09-26,0.03147792930146867
2018-09-27,0.03362640437974078
2018-09-28,0.033109448820427906
2018-09-29,0.03279752638708311
2018-09-30,0.0331016750526187
2018-10-01,0.032839310389057644
2018-10-02,0.032272797059961014
2018-10-03,0.03186370252900102
2018-10-04,0.03260609735478116
2018-10-05,0.03313957217068862
2018-10-06,0.03272367559289556
2018-10-07,0.032866518576389905
2018-10-08,0.03343594706841499
2018-10-09,0.03325326352489841
2018-10-10,0.032934539044720545
2018-10-11,0.02925268826608053
2018-10-12,0.029759926615631885
2018-10-13,0.030055329792382096
2018-10-14,0.030104887562165852
2018-10-15,0.0337294068032129
2018-10-16,0.03378285145690127
2018-10-17,0.033601139634360844
2018-10-18,0.03250795353618981
2018-10-19,0.031904514809999396
2018-10-20,0.03248949083764292
2018-10-21,0.03259443670306733
2018-10-22,0.03233012859755399
2018-10-23,0.03206679221301678
2018-10-24,0.03208622663253982
2018-10-25,0.031855928761191796
2018-10-26,0.031885080390476356
2018-10-27,0.031731548476244334
2018-10-28,0.03165283907717603
2018-10-29,0.030184568682210318
2018-10-30,0.030094198631428176
2018-10-31,0.03048483046384129
2018-11-01,0.030821045921589893
2018-11-02,0.03105620239781868
2018-11-03,0.03068208982200015
2018-11-04,0.031576073120060014
2018-11-05,0.031396304739471886
2018-11-06,0.03181511648019342
2018-11-07,0.032422442090288425
2018-11-08,0.031535260839061635
2018-11-09,0.03093279383384738
2018-11-10,0.031079523701246337
2018-11-11,0.03126415068671522
2018-11-12,0.03115628965836234
2018-11-13,0.031099929841745526
2018-11-14,0.02539787115368545
2018-11-15,0.0241977957481377
2018-11-16,0.02339418250085997
2018-11-17,0.023254254680294087
2018-11-18,0.023608932836589575
2018-11-19,0.016082953876292147
2018-11-20,0.012592532129954086
2018-11-21,0.013701265763743538
2018-11-22,0.010954210564161765
2018-11-23,0.01136233337414562
2018-11-24,0.006721393992043551
2018-11-25,0.008099294336227116
2018-11-26,0.005910978697932764
2018-11-27,0.006197636385897612
2018-11-28,0.010073831359768026
2018-11-29,0.01037603658335131
2018-11-30,0.007880657116592915
2018-12-01,0.009401400444270833
2018-12-02,0.009053524334808404
2018-12-03,0.006501785051433194
2018-12-04,0.007091619683957474
2018-12-05,0.005275473179529339
2018-12-06,0.0027198470122495183
2018-12-07,0.0018802800888541651
2018-12-08,0.0019599612088986376
2018-12-09,0.003292190667203057
2018-12-10,0.0022524492227203943
2018-12-11,0.0017393805473121249
2018-12-12,0.0023068655973849037
2018-12-13,0.0008415103653476586
2018-12-14,0.00018559870644504345
2018-12-15,0.0
2018-12-16,0.00018657042742119267
2018-12-17,0.0028898981830761186
2018-12-18,0.00426877024823584
2018-12-19,0.004454368954680876
2018-12-20,0.008233391830936097
2018-12-21,0.0060460479136178955
2018-12-22,0.007148951221550445
2018-12-23,0.006954607026320038
2018-12-24,0.007748503063836239
2018-12-25,0.005187046570699502
2018-12-26,0.005490223515258935
2018-12-27,0.003480704536576555
2018-12-28,0.006150022058066161
2018-12-29,0.004645797986982829
2018-12-30,0.005697200083179317
2018-12-31,0.004671062732362778
2019-01-01,0.005642783708514808
2019-01-02,0.006268572017156707
2019-01-03,0.005358069462502259
2019-01-04,0.005577678403112615
2019-01-05,0.00540957067423832
2019-01-06,0.007534724449082791
2019-01-07,0.007357871231423126
2019-01-08,0.007213084805976475
2019-01-09,0.007281105274307115
2019-01-10,0.00364395366057009
2019-01-11,0.003768333945517552
2019-01-12,0.00358079179712021
2019-01-13,0.0025410503526375403
2019-01-14,0.003978225676366388
2019-01-15,0.0033291160642968387
2019-01-16,0.0034913934673142244
2019-01-17,0.003864534322156603
2019-01-18,0.003662416359116981
2019-01-19,0.0043639989038987415
2019-01-20,0.0030473169812127512
2019-01-21,0.002992900606548235
2019-01-22,0.0034146275101982135
2019-01-23,0.003233887408633937
2019-01-24,0.0033582676935813988
2019-01-25,0.003335918111129897
2019-01-26,0.003325229180392228
2019-01-27,0.003176555871040966
2019-01-28,0.0020804546099414886
2019-01-29,0.0018083727366189212
2019-01-30,0.0022475906178396343
2019-01-31,0.0020260382352769724
2019-02-01,0.0023243565749556452
2019-02-02,0.002660572032704242
2019-02-03,0.0022388451290542635
2019-02-04,0.002274798805171889
2019-02-05,0.0023292151798364052
2019-02-06,0.001706342034122961
2019-02-07,0.0016422084496969178
2019-02-08,0.004207551826738265
2019-02-09,0.00420463666380981
2019-02-10,0.004375659555612567
2019-02-11,0.003917007254868814
2019-02-12,0.003918950696821112
2019-02-13,0.0037197478967099518
2019-02-14,0.0035360926322172137
2019-02-15,0.00365367087033161
2019-02-16,0.0037712491084460065
2019-02-17,0.004231844851142065
2019-02-18,0.006484294073862459
2019-02-19,0.006662119012498281
2019-02-20,0.007226688899642605
2019-02-21,0.006878812790180176
2019-02-22,0.007156724989359653
2019-02-23,0.008664835944347596
2019-02-24,0.0051161109394404075
2019-02-25,0.005878911905719743
2019-02-26,0.005651529197300172
2019-02-27,0.005693313199274706
2019-02-28,0.005712747618797746
2019-03-01,0.005764248830533808
2019-03-02,0.005775909482247633
2019-03-03,0.005643755429490957
2019-03-04,0.004734224595812665
2019-03-05,0.00610726633511547
2019-03-06,0.006163626151732292
2019-03-07,0.006281204389846681
2019-03-08,0.006191806060040696
2019-03-09,0.006953635305343889
2019-03-10,0.006670864501283645
2019-03-11,0.006234561782991387
2019-03-12,0.006387121976247252
2019-03-13,0.006184032292231481
2019-03-14,0.006319101507916612
2019-03-15,0.0067592911101134814
2019-03-16,0.007557074031534293
2019-03-17,0.007315115508472435
2019-03-18,0.00739965523339766
2019-03-19,0.007660076455006402
2019-03-20,0.007895232931235195
2019-03-21,0.0073219175553055
2019-03-22,0.007401598675349966
2019-03-23,0.007519176913464362
2019-03-24,0.0074433826773245
2019-03-25,0.006882699674084787
2019-03-26,0.006939059490701609
2019-03-27,0.007900091536115955
2019-03-28,0.007743644458955479
2019-03-29,0.00848798272668793
2019-03-30,0.008581267940398526
2019-03-31,0.008488954447664086
2019-04-01,0.008904851025457149
2019-04-02,0.015844882237134907
2019-04-03,0.016907944985045213
2019-04-04,0.016263693977856424
2019-04-05,0.017311209190148308
2019-04-06,0.017661028741563035
2019-04-07,0.018899001265180716
2019-04-08,0.01959475348410556
2019-04-09,0.018751299676805604
2019-04-10,0.020203050815176732
2019-04-11,0.01743170259119116
2019-04-12,0.017738766419655196
2019-04-13,0.01771544511622755
2019-04-14,0.018521973526433727
2019-04-15,0.017525959525877904
2019-04-16,0.01896993689643981
2019-04-17,0.01923618844390547
2019-04-18,0.019784239074455208
2019-04-19,0.019553941203107175
2019-04-20,0.02003202792337397
2019-04-21,0.019578234227510975
2019-04-22,0.020581050274899863
2019-04-23,0.02218341816457456
2019-04-24,0.021250566027468616
2019-04-25,0.019243962211714684
2019-04-26,0.02011073732244229
2019-04-27,0.019795899726169026
2019-04-28,0.020149606161488372
2019-04-29,0.019495637944538055
2019-04-30,0.020329374542076492
2019-05-01,0.02094544564095687
2019-05-02,0.022010451830819497
2019-05-03,0.024663250095714517
2019-05-04,0.02528612324142796
2019-05-05,0.024741959494782827
2019-05-06,0.02445238664388953
2019-05-07,0.025466863342992245
2019-05-08,0.026835046477414297
2019-05-09,0.028790149081432168
2019-05-10,0.030680146380047853
2019-05-11,0.038495698191238575
2019-05-12,0.03649881158524618
2019-05-13,0.04447858424140659
2019-05-14,0.046311250002429305
2019-05-15,0.04796317566188775
2019-05-16,0.04511797664371463
2019-05-17,0.0401398500828878
2019-05-18,0.0391982524569965
2019-05-19,0.0478912683096525
2019-05-20,0.04602653575641677
2019-05-21,0.045686433414763555
2019-05-22,0.04282374341901969
2019-05-23,0.04492654761141268
2019-05-24,0.04607317836327206
2019-05-25,0.04662997448260717
2019-05-26,0.05248750852685158
2019-05-27,0.05374977407487305
2019-05-28,0.053324160287318456
2019-05-29,0.052658531418654314
2019-05-30,0.04900583226929886
2019-05-31,0.05178884114499825
2019-06-01,0.051666404302003116
2019-06-02,0.053443681967385165
2019-06-03,0.04757643071337925
2019-06-04,0.043307660465143394
2019-06-05,0.04421719129882169
2019-06-06,0.044273551115438514
2019-06-07,0.046219908230671014
2019-06-08,0.04540560605265562
2019-06-09,0.042816941372186626
2019-06-10,0.04624517297605096
2019-06-11,0.045275395441851246
2019-06-12,0.04765708355439986
2019-06-13,0.04849179187291444
2019-06-14,0.05273918425967494
2019-06-15,0.054258955866376704
2019-06-16,0.05571653733060475
2019-06-17,0.0591787791686344
2019-06-18,0.056864139803440295
2019-06-19,0.05856270806975401
2019-06-20,0.061104730143367716
2019-06-21,0.06754043816842256
2019-06-22,0.07281105274307116
2019-06-23,0.0745154513352418
2019-06-24,0.07596623075263677
2019-06-25,0.08338532040555746
2019-06-26,0.0955697297255277
2019-06-27,0.07831196518906774
2019-06-28,0.0892078724946604
2019-06-29,0.08432400286852032
2019-06-30,0.07375265036896246
2019-07-01,0.07178977399713538
2019-07-02,0.07392075809783676
2019-07-03,0.08426861477287965
2019-07-04,0.07710022913180618
2019-07-05,0.07522577936880893
2019-07-06,0.07811956443578966
2019-07-07,0.07955673975951849
2019-07-08,0.08768712916698249
2019-07-09,0.09049443106708568
2019-07-10,0.08630728538084662
2019-07-11,0.0788415531210706
2019-07-12,0.08292083777895681
2019-07-13,0.07906116206168096
2019-07-14,0.0677425561314622
2019-07-15,0.07401793019545196
2019-07-16,0.06020880340335555
2019-07-17,0.0631084187961932
2019-07-18,0.07212793289683628
2019-07-19,0.0713515278368908
2019-07-20,0.07383135976803078
2019-07-21,0.07274011711181205
2019-07-22,0.0698064914848091
2019-07-23,0.06471661701172479
2019-07-24,0.06389648450785247
2019-07-25,0.06526661108422682
2019-07-26,0.06415593400848507
2019-07-27,0.06086277162030587
2019-07-28,0.06315311796109617
2019-07-29,0.061725659847128855
2019-07-30,0.06172371640517656
2019-07-31,0.06659495365862665
2019-08-01,0.06949068216755969
2019-08-02,0.07085206325514867
2019-08-03,0.07372447046065406
2019-08-04,0.07487984670129881
2019-08-05,0.08345236915291196
2019-08-06,0.0801883583940173
2019-08-07,0.0853676311969076
2019-08-08,0.08709437937152975
2019-08-09,0.08610516741780698
2019-08-10,0.07857141468970034
2019-08-11,0.08054109310836051
2019-08-12,0.07934587630769352
2019-08-13,0.07447463905424341
2019-08-14,0.06627817262040109
2019-08-15,0.06874634389982723
2019-08-16,0.06905923805414818
2019-08-17,0.06791746590716956
2019-08-18,0.06883671395060938
2019-08-19,0.07464760538799849
2019-08-20,0.07311131452470213
2019-08-21,0.0671731276394371
2019-08-22,0.06681844948314161
2019-08-23,0.06957522189248491
2019-08-24,0.06707109693694115
2019-08-25,0.06712259814867719
2019-08-26,0.06941100104751521
2019-08-27,0.06759388282211093
2019-08-28,0.06316866549671461
2019-08-29,0.060852082689568196
2019-08-30,0.0617693872910557
2019-08-31,0.06185684217890938
2019-09-01,0.06316769377573846
2019-09-02,0.06918750522300024
2019-09-03,0.07174798999516083
2019-09-04,0.0713194610446778
2019-09-05,0.07130682867198782
2019-09-06,0.06880367543742019
2019-09-07,0.07027874787921898
2019-09-08,0.06971223455012233
2019-09-09,0.06880076027449175
2019-09-10,0.06682233636704622
2019-09-11,0.06737718904442903
2019-09-12,0.06983175623018904
2019-09-13,0.06912239991759807
2019-09-14,0.06907575731074277
2019-09-15,0.06882505329889554
2019-09-16,0.06828088955225041
2019-09-17,0.0676998004085115
2019-09-18,0.06739856690590439
2019-09-19,0.06823230350344281
2019-09-20,0.06747630458399655
2019-09-21,0.06573012198985136
2019-09-22,0.06610520628664604
2019-09-23,0.06290435739120127
2019-09-24,0.05135739703158676
2019-09-25,0.05056544443602286
2019-09-26,0.04698368091792651
2019-09-27,0.048160435020046605
2019-09-28,0.04838976117041849
2019-09-29,0.04684083793443217
2019-09-30,0.04912632567034171
2019-10-01,0.049305122329953696
2019-10-02,0.04990175900931104
2019-10-03,0.04856855783003046
2019-10-04,0.04780284170082266
2019-10-05,0.04760072373778304
2019-10-06,0.04521612046230597
2019-10-07,0.048293560793779444
2019-10-08,0.048141000600523565
2019-10-09,0.051870465706995036
2019-10-10,0.05182770998404433
2019-10-11,0.048965991709276624
2019-10-12,0.04932164158654827
2019-10-13,0.04909911748300946
2019-10-14,0.049796813143886606
2019-10-15,0.0479884404072677
2019-10-16,0.04636760981904613
2019-10-17,0.047075994410660946
2019-10-18,0.04586328663242323
2019-10-19,0.04594879807832461
2019-10-20,0.04853454759586513
2019-10-21,0.048386846007490034
2019-10-22,0.04666884332165325
2019-10-23,0.041281622229866435
2019-10-24,0.040753977739815886
2019-10-25,0.05276056212115028
2019-10-26,0.058321721267668325
2019-10-27,0.06122716698636288
2019-10-28,0.058094338559248754
2019-10-29,0.06007762107157502
2019-10-30,0.05761528011800579
2019-10-31,0.05756377890626975
2019-11-01,0.05831686266278756
2019-11-02,0.05900192595097474
2019-11-03,0.058007855392371216
2019-11-04,0.05993283464612838
2019-11-05,0.05910104149054224
2019-11-06,0.059374095084840955
2019-11-07,0.05825272907836153
2019-11-08,0.05392565557155657
2019-11-09,0.054181218188284544
2019-11-10,0.056438526015885684
2019-11-11,0.05352433480840578
2019-11-12,0.05425992758735286
2019-11-13,0.05397326989938801
2019-11-14,0.0527887420294587
2019-11-15,0.050992029944553596
2019-11-16,0.05119609134954552
2019-11-17,0.051317556471564524
2019-11-18,0.04838878944944233
2019-11-19,0.04777952039739501
2019-11-20,0.04732864186446048
2019-11-21,0.04274794918287983
2019-11-22,0.03929445283363554
2019-11-23,0.03979586085732999
2019-11-24,0.035914807278578806
2019-11-25,0.037769822622053015
2019-11-26,0.03822847492279677
2019-11-27,0.04160812047785352
2019-11-28,0.040792846578861966
2019-11-29,0.04386348486350236
2019-11-30,0.04195794002926824
2019-12-01,0.0404984151230879
2019-12-02,0.03954418512450661
2019-12-03,0.03948199498203288
2019-12-04,0.03863271084887601
2019-12-05,0.04052562331042016
2019-12-06,0.04180440811503622
2019-12-07,0.04161103564078196
2019-12-08,0.04174221797256249
2019-12-09,0.04010389640677017
2019-12-10,0.0389368595144116
2019-12-11,0.03866769280401748
2019-12-12,0.03866769280401748
2019-12-13,0.039126345104761234
2019-12-14,0.03743166372235211
2019-12-15,0.03789517462797663
2019-12-16,0.03570880243163457
2019-12-17,0.0328888681588414
2019-12-18,0.039328463067800856
2019-12-19,0.03825471138915287
2019-12-20,0.03855497317078385
2019-12-21,0.03816434133837074
2019-12-22,0.04146430577338302
2019-12-23,0.03978322848464001
2019-12-24,0.039253640552637165
2019-12-25,0.03883094192801102
2019-12-26,0.038695872712325885
2019-12-27,0.03918950696821112
2019-12-28,0.03977059611195004
2019-12-29,0.04050910405382557
2019-12-30,0.03919047868918728
2019-12-31,0.03855497317078385
2020-01-01,0.03858801168397302
2020-01-02,0.036325845251491115
2020-01-03,0.03998048784279887
2020-01-04,0.04030795781176211
2020-01-05,0.04026617380978756
2020-01-06,0.04402284710359129
2020-01-07,0.04787669249501021
2020-01-08,0.04694286863692812
2020-01-09,0.04483229067672592
2020-01-10,0.04818181288152196
2020-01-11,0.04659790769039415
2020-01-12,0.04818667148640271
2020-01-13,0.04744622010257486
2020-01-14,0.054421233269394104
2020-01-15,0.054315315682993526
2020-01-16,0.05342716271079058
2020-01-17,0.05523650716838564
2020-01-18,0.0552676022396225
2020-01-19,0.053226016468727114
2020-01-20,0.05260119988106135
2020-01-21,0.053482550806431245
2020-01-22,0.052956849758332994
2020-01-23,0.05030016460953336
2020-01-24,0.050638323509234265
2020-01-25,0.049683121789676835
2020-01-26,0.05226984302819351
2020-01-27,0.054784656914474955
2020-01-28,0.05974723593968333
2020-01-29,0.058985406694380155
2020-01-30,0.06101047320868096
2020-01-31,0.05947321062440847
2020-02-01,0.059789019941657875
2020-02-02,0.059335226245794875
2020-02-03,0.05896305711192866
2020-02-04,0.057965099669420525
2020-02-05,0.062025921628759834
2020-02-06,0.06358261863255538
2020-02-07,0.06403544060744222
2020-02-08,0.06478269403810313
2020-02-09,0.06727029973705231
2020-02-10,0.06438040155397619
2020-02-11,0.06802824209845089
2020-02-12,0.06888529999941698
2020-02-13,0.0680826584731154
2020-02-14,0.06903397330876823
2020-02-15,0.06490124399719369
2020-02-16,0.06514028735732706
2020-02-17,0.06289658362339204
2020-02-18,0.0673373484844068
2020-02-19,0.06200260032533218
2020-02-20,0.06193457985700154
2020-02-21,0.06273236277842235
2020-02-22,0.062452507137290586
2020-02-23,0.06524134633884689
2020-02-24,0.06252052760562123
2020-02-25,0.059163231633015984
2020-02-26,0.05414040590728615
2020-02-27,0.05431823084592198
2020-02-28,0.05314147674380189
2020-02-29,0.051646969882480076
2020-03-01,0.05161101620636245
2020-03-02,0.055155854327365014
2020-03-03,0.05376240644756303
2020-03-04,0.0537283962133977
2020-03-05,0.05666688044528141
2020-03-06,0.057390812572514674
2020-03-07,0.054990661761419174
2020-03-08,0.04669507978800935
2020-03-09,0.04571266988111966
2020-03-10,0.045306490513088105
2020-03-11,0.04573307602161886
2020-03-12,0.015521299152076277
2020-03-13,0.02288985931423708
2020-03-14,0.018987427874010546
2020-03-15,0.020771507586225667
2020-03-16,0.01750360994342641
2020-03-17,0.01974925711931374
2020-03-18,0.02072389325839421
2020-03-19,0.02860066349108252
2020-03-20,0.028924246576141142
2020-03-21,0.028738647869696106
2020-03-22,0.025200611795526594
2020-03-23,0.03148570306927788
2020-03-24,0.034164737800529005
2020-03-25,0.033526317119197124
2020-03-26,0.03397525221017937
2020-03-27,0.03055770953705269
2020-03-28,0.029200215333368314
2020-03-29,0.025864297222238417
2020-03-30,0.030728732428855453
2020-03-31,0.03093765243872814
2020-04-01,0.03313374184483171
2020-04-02,0.034707929826197984
2020-04-03,0.03408019807560378
2020-04-04,0.03526083906162848
2020-04-05,0.03443779139482772
2020-04-06,0.03987554197737446
2020-04-07,0.03844614042145482
2020-04-08,0.040156369339482384
2020-04-09,0.03945478679470063
2020-04-10,0.03531622715726916
2020-04-11,0.03536189804314831
2020-04-12,0.03584581508927201
2020-04-13,0.03510439198446802
2020-04-14,0.03519767719817861
2020-04-15,0.03304240007307342
2020-04-16,0.037478306329207414
2020-04-17,0.0369943892830837
2020-04-18,0.03888924518658014
2020-04-19,0.03784075825331211
2020-04-20,0.03502859774832816
2020-04-21,0.03511605263618184
2020-04-22,0.03774358615569691
2020-04-23,0.04139337014212391
2020-04-24,0.04154204345147518
2020-04-25,0.04189769332874681
2020-04-26,0.043243526880717365
2020-04-27,0.044089895850945776
2020-04-28,0.04390429714450074
2020-04-29,0.05385471994029746
2020-04-30,0.052475847875137746
2020-05-01,0.05434738247520654
2020-05-02,0.055753462727698516
2020-05-03,0.05496831217896769
2020-05-04,0.05486336631354327
2020-05-05,0.056090649906423276
2020-05-06,0.05755211825455592
2020-05-07,0.06560185482099927
2020-05-08,0.06391494720639938
2020-05-09,0.06147009723040088
2020-05-10,0.053542797506952663
2020-05-11,0.05199776115487094
2020-05-12,0.05427158823906668
2020-05-13,0.058983463252427856
2020-05-14,0.06364480877502911
2020-05-15,0.05917100540082519
2020-05-16,0.05976861380115868
2020-05-17,0.06266628575204403
2020-05-18,0.0631812978694046
2020-05-19,0.06359525100524535
2020-05-20,0.06105905925748857
2020-05-21,0.05665424807259145
